time,subject,fuzzer,run,state_type,state
1764782406,lighttpd1,aflnet,1,nodes,6
1764782406,lighttpd1,aflnet,1,edges,10
1764782455,lighttpd1,aflnet,1,nodes,6
1764782455,lighttpd1,aflnet,1,edges,10
1764782519,lighttpd1,aflnet,1,nodes,6
1764782519,lighttpd1,aflnet,1,edges,10
1764782562,lighttpd1,aflnet,1,nodes,6
1764782562,lighttpd1,aflnet,1,edges,10
1764782690,lighttpd1,aflnet,1,nodes,6
1764782690,lighttpd1,aflnet,1,edges,10
1764782696,lighttpd1,aflnet,1,nodes,6
1764782696,lighttpd1,aflnet,1,edges,10
1764782783,lighttpd1,aflnet,1,nodes,6
1764782783,lighttpd1,aflnet,1,edges,10
1764782801,lighttpd1,aflnet,1,nodes,6
1764782801,lighttpd1,aflnet,1,edges,10
1764782818,lighttpd1,aflnet,1,nodes,6
1764782818,lighttpd1,aflnet,1,edges,10
1764782835,lighttpd1,aflnet,1,nodes,6
1764782835,lighttpd1,aflnet,1,edges,10
1764782874,lighttpd1,aflnet,1,nodes,6
1764782874,lighttpd1,aflnet,1,edges,11
1764782900,lighttpd1,aflnet,1,nodes,6
1764782900,lighttpd1,aflnet,1,edges,11
1764782922,lighttpd1,aflnet,1,nodes,6
1764782922,lighttpd1,aflnet,1,edges,11
1764782979,lighttpd1,aflnet,1,nodes,6
1764782979,lighttpd1,aflnet,1,edges,13
1764783035,lighttpd1,aflnet,1,nodes,6
1764783035,lighttpd1,aflnet,1,edges,13
1764783046,lighttpd1,aflnet,1,nodes,6
1764783046,lighttpd1,aflnet,1,edges,13
1764783072,lighttpd1,aflnet,1,nodes,6
1764783072,lighttpd1,aflnet,1,edges,13
1764783094,lighttpd1,aflnet,1,nodes,6
1764783094,lighttpd1,aflnet,1,edges,13
1764783100,lighttpd1,aflnet,1,nodes,6
1764783100,lighttpd1,aflnet,1,edges,13
1764783199,lighttpd1,aflnet,1,nodes,6
1764783199,lighttpd1,aflnet,1,edges,14
