time,subject,fuzzer,run,cov_type,cov
1764720944,proftpd,aflnet,1,b_per,15.4
1764720944,proftpd,aflnet,1,b_abs,4010
1764720947,proftpd,aflnet,1,l_per,21.4
1764720947,proftpd,aflnet,1,l_abs,9120
1764720947,proftpd,aflnet,1,b_per,15.4
1764720947,proftpd,aflnet,1,b_abs,4010
1764720950,proftpd,aflnet,1,l_per,21.4
1764720950,proftpd,aflnet,1,l_abs,9120
1764720950,proftpd,aflnet,1,b_per,15.4
1764720950,proftpd,aflnet,1,b_abs,4010
1764720951,proftpd,aflnet,1,l_per,21.4
1764720951,proftpd,aflnet,1,l_abs,9120
1764720951,proftpd,aflnet,1,b_per,15.4
1764720951,proftpd,aflnet,1,b_abs,4010
1764720952,proftpd,aflnet,1,l_per,21.5
1764720952,proftpd,aflnet,1,l_abs,9147
